family,training_mode,seed,epoch,checkpoint_sha256,raw_paired_target_mse,raw_paired_to_unrelated_ratio,raw_global_variance,raw_effective_rank,projected_paired_target_mse,projected_paired_to_unrelated_ratio,projected_global_variance,projected_effective_rank,passable_history_accuracy,blocked_history_accuracy,correct_rule_switch_rate,prediction_pair_mse,difference_alignment_cosine,encoder_parameter_drift,projector_parameter_drift,predictor_parameter_drift
formal_fixed,fixed_encoder_and_projector,4096,3,cbbe193abfb79c0ce3e3fa84d5db7e065cefbe1e26ee13faff9907ede69031a1,0.04898179067533842,1.9402879610215729,0.014094199031377572,2.5676063833060394,0.6725714568569148,1.8927239482114047,0.20241386472766626,2.859805587175274,1.0,1.0,1.0,0.6642035548725711,0.9620358152675261,0.0,0.0,0.09721095746532037
formal_fixed,fixed_encoder_and_projector,4096,4,3f15b7e1c4dc4e52db15d5db796c0d4ded759a9c3813ec0e5da6c199bbb6c8bc,0.04898179067533842,1.9402879610215729,0.014094199031377572,2.5676063833060394,0.6725714568569148,1.8927239482114047,0.20241386472766626,2.859805587175274,1.0,1.0,1.0,0.6748678764723374,0.9645599772115566,0.0,0.0,0.09802149073191786
formal_joint,encoder_predictor_joint_update,5120,1,dc780cdb86b303370932f1eb86075c8ba77a6e00964078a0a0748a9b50df1151,0.0006917846671469721,0.21465167043934713,0.0017508124552842814,2.9255161964887813,0.04388265267277046,0.20620945069661217,0.1297937708500672,3.253633436471632,0.25,0.75,0.0,0.00020511262703335788,-0.009929199627962237,0.02536693449670814,0.018857787500853353,0.057937305178050506
formal_joint,encoder_predictor_joint_update,5120,2,b2467666d48b9f20c74195e71169a34f3cd1a6983035cd96da6c0563218db6e3,0.00039026531300762903,0.06284592645875843,0.00316742067617243,2.2016931097627586,0.011843931816731854,0.026906581003454732,0.2153070687800158,2.3141631125250437,0.375,0.625,0.0,6.853664839071136e-05,0.17805569259638693,0.03289407474466925,0.025694225949886493,0.07682144905529165
formal_joint,encoder_predictor_joint_update,5120,3,e696be4344879aa4603bf1a9d803de448f5061761fa3b737dc00567b7abf174c,0.0003919667409664385,0.04187173732163879,0.004628316874834017,2.2068541032980993,0.00747922074270367,0.013942311754028958,0.2532738467548495,2.308270545973709,0.5,0.5,0.0,3.247696716631582e-05,0.03695733458884081,0.03514806517854536,0.027941969652386305,0.08292379535459109
formal_joint,encoder_predictor_joint_update,5120,4,9512eeb738b5c263efc8a39b41ffb8bddaaf68c59b402cb38571a54433f385ee,0.00040164505081700003,0.03660230946676216,0.005462301833290439,2.1946721500275514,0.005039755304582769,0.009556751573695866,0.247585729895132,2.2791252687670287,0.375,0.625,0.0,3.622509138660659e-05,0.024086740897325768,0.03545271597613115,0.028245803079832474,0.0838761155793219
formal_fixed,fixed_encoder_and_projector,5120,1,5c77d5e986faa0926441b2845b3e0c8d9a4677fd12d88376fd36a53255f498ae,0.04898179067533842,1.9402879610215729,0.014094199031377572,2.5676063833060394,0.6725714568569148,1.8927239482114047,0.20241386472766626,2.859805587175274,1.0,1.0,1.0,0.6505555772100787,0.910823907046632,0.0,0.0,0.07806098312994483
formal_fixed,fixed_encoder_and_projector,5120,2,2fb93cc5f8ad94f8bad7249f0d203c6f92bc8f002221e17a2f6f1a167781b4e3,0.04898179067533842,1.9402879610215729,0.014094199031377572,2.5676063833060394,0.6725714568569148,1.8927239482114047,0.20241386472766626,2.859805587175274,1.0,1.0,1.0,0.6733237628004285,0.9528767942564288,0.0,0.0,0.09209233265992538
formal_fixed,fixed_encoder_and_projector,5120,3,11a15b00975492469b89a7a400176c1b07da6facd50eac9663f609b39d9f1897,0.04898179067533842,1.9402879610215729,0.014094199031377572,2.5676063833060394,0.6725714568569148,1.8927239482114047,0.20241386472766626,2.859805587175274,1.0,1.0,1.0,0.676363475625591,0.9627879385722082,0.0,0.0,0.09721370053796216
formal_fixed,fixed_encoder_and_projector,5120,4,9d270481e0d122d753c5075aea2b8b89a29c32d508a9c9be0b4598d65288ac08,0.04898179067533842,1.9402879610215729,0.014094199031377572,2.5676063833060394,0.6725714568569148,1.8927239482114047,0.20241386472766626,2.859805587175274,1.0,1.0,1.0,0.6692528125444386,0.9646047562460187,0.0,0.0,0.09801797131418089
